RepoID,PullRequestID,IssueID,Title,Code,Description,CreatedDate,ClosedDate,ASTCode,Comment,Title_Description,AST,FixedByID
roslyn,32725,32641,Text gets duplicated in Find References if there are multiple classifications,"
        const int Foo = 42;
        const int Bar = Foo;",StepstoReproduce0.Beapartoftheenhancedcolorsflight.1.Copythisintoasourcefile2.InvokeFindReferencesonFoo.ActualBehaviorimageObservetheBarBar.Sincewenowhavetwoclassificationsonthisspanwearenthandlingitwell.AlsonotethespanforFoowhichshouldbehighlightedasthethingweresearchonisallscrewedup.,18/01/2019,25/01/2019,,,Text gets duplicated in Find References if there are multiple classifications StepstoReproduce0.Beapartoftheenhancedcolorsflight.1.Copythisintoasourcefile2.InvokeFindReferencesonFoo.ActualBehaviorimageObservetheBarBar.Sincewenowhavetwoclassificationsonthi,,JoeRobich
roslyn,32813,32649,Fix metadata references not always having file watchers,,WhenwecreatedmetadatareferencesinsideofVisualStudioProjectweensuredwecreatedthemwithafilewatchersowewouldknowaboutchanges.WhenwecreatedametadatareferenceafterweconvertedaprojectreferencebacktoametadatareferencethatwasoriginallyametadatareferencewedidntdososincethatconversionhappensinVisualStudioWorkspaceImplitselfanditcouldntaccessthefilewatcher.Thisfixesthis.Themajorityoftheworkhereisjustmovingcodearound.BasicallythewatcherswereperprojectwhichmeantthatitdbeforbiddentocallintothemtheWorkspacecodebecausethatwouldviolatethelockhierarchy.TofixthisImovethefilewatchinglogicintoitsownlittletypewithalockandsincenocallsaremadebackintotheworkspaceunderthatlockitremovesthedeadlockconcerns.Fixes32554.detailssummaryAskModetemplatesummaryCustomerscenarioCustomerhasaprojectwithlotsofP2Preferencesandloadsunloadsprojectsinvariousorders.InsomecasesthiswillcauseVStocrashoratleasttheprojectsystemtogetinamissyncedstate.Bugsthisfixesdotnetroslyn32554andWorkaroundsifanyNonereally.Ifyoudontunloadprojectsyouwonthititbutcreatingsometypesofprojectsimplicitlydotheproblematicoperationsintheirtemplatewizard.RiskModerateitsafairamountofcodechurnbutthechurnisfairlystraightforward.PerformanceimpactNone.IsthisaregressionfromapreviousupdateYesthiswasbrokenbyalatePreview1fixthatmissedanedgecase.RootcauseanalysisThisedgecasenoticedintestingofafixwemadeforPreview1butthefullimpactwasntrealizedandatthetimeabugwasfiledtofollowuponit.Thisisfixingtheissue.Testshavebeenaddedtocoverthisscenariotoo.HowwasthebugfoundNoticedduringtestingofanotherfixandalsointernaltestingwithcertaintemplatesthatalsotriggerthebug.details,19/01/2019,25/01/2019,,,Fix metadata references not always having file watchers WhenwecreatedmetadatareferencesinsideofVisualStudioProjectweensuredwecreatedthemwithafilewatchersowewouldknowaboutchanges.Whenwecreatedametadatareferenceafterweconvertedaprojectreferencebacktoametada,,jasonmalinowski
roslyn,32668,32667,Expose additonal compiler options to the scripting API,,ThefollowingcompilationoptionsOptimizationLevelAllowUnsafeCheckOverflowWarningLevelarentexposedinthescriptingoptionsAPICSharpScriptCompilerRelatedissue1262,20/01/2019,28/02/2019,,,Expose additonal compiler options to the scripting API ThefollowingcompilationoptionsOptimizationLevelAllowUnsafeCheckOverflowWarningLevelarentexposedinthescriptingoptionsAPICSharpScriptCompilerRelatedissue1262,,CodeTherapist
sdk,2856,2851,Publish self contained app with RIDs that refs a classlib without RIDs results in ArgumentNullException in ResolveFrameworkReferences,,VersionLatestbuildof.NETCoreSDK3.0.100preview010137IfyouhaveanappwithRIDsinthecsprojfilethatreferencesaclasslibrarywithnoRIDsinitscsprojfileandyoupublishaselfcontained.NETCore3.0appthebuildfailswithanArgumentNullExceptioninResolveFrameworkReferences.callsGetBestRuntimeIdentifierbutthismethodassumesAppHostRuntimeIdentifierisntnull.StacktraceReproCloneUselatestdailybuildof.NETCoreSDKdotnetpublishcReleasefnetcoreapp3.0rwinx86selfcontained,21/01/2019,22/01/2019,,,Publish self contained app with RIDs that refs a classlib without RIDs results in ArgumentNullException in ResolveFrameworkReferences VersionLatestbuildof.NETCoreSDK3.0.100preview010137IfyouhaveanappwithRIDsinthecsprojfilethatreferencesaclasslibrarywithno,,peterhuene
sdk,2868,2855,Cannot build with DisableTransitiveProjectReferences=true,,Givenagraphwithprojectsthatdonothavecompiletimedependenciesonthetransitiveprojectsitshouldbeabletobuildthegraphwithoutinjectingtransitiveprojectreferencesintoeachproject.Repronewxtarget3.zipTheziphasagraphlike123.RunningwithDisableTransitiveProjectReferencestruegivesthefollowingresultsFailingbinlogfailing.zip,22/01/2019,1/02/2019,,,Cannot build with DisableTransitiveProjectReferences=true Givenagraphwithprojectsthatdonothavecompiletimedependenciesonthetransitiveprojectsitshouldbeabletobuildthegraphwithoutinjectingtransitiveprojectreferencesintoeachproject.Repronewxtarget3.zipTheziph,,cdmihai
roslyn,32752,32702,VS 2019 Preview 1 is reporting members as unused when they are,"
		static partial class ContainerConfig
		{
		   static partial void Configure( ContainerBuilder builder, Assembly assembly )
			{
			 builder.ConfigureMvcBindings()
						.ConfigureCoreBindings();
			 builder.ConfigureLogging();
		   }  

		   //CodeLens says ref count = 1, method is marked as unused
		   private static ContainerBuilder ConfigureCoreBindings( this ContainerBuilder builder )
		   {
			   return builder;
		   }

		   //CodeLens says ref count = 1, method is seen as used
		   public static ContainerBuilder ConfigureMvcBindings( this ContainerBuilder builder )
		   {
			  return builder;
		   }

		   //CodeLens says ref count = 1, method is seen as unused
		   private static ContainerBuilder ConfigureLogging( this ContainerBuilder builder )
		   {
			  return builder;
		   }
		}",VersionUsedVS2019Preview1StepstoReproduceNotethatthisishitormiss.Itrandomlyseemsfinewithsomemethodsbutnotothers.ThisseemstobeworkingcorrectlyinVS201815.9.4.ClosingandreopeningVSdoesntchangeanything.ExpectedBehaviorMembersthatarebeingusedarenotmarkedasunused.ActualBehaviorSomemembersthatareclearlybeingusedinthesamesourcefilearestillbeingmarkedasunused.TheCodeLensreferencecountiscorrectbutRoslyndoesntseemtodetectthereference.unusedmembers,23/01/2019,26/01/2019,"configure void,-287218202,container|builder void,-2089506901,builder void,121733705,builder void,-1012936137,builder void,-287218202,assembly void,-2089506901,assembly void,121733706,configure|mvc|bindings void,-1012936138,configure|core|bindings void,-1012936138,configure|logging void,-1738267790,METHOD_NAME container|builder,-2133534192,builder container|builder,-808432473,builder container|builder,-372951054,builder container|builder,1905172391,assembly container|builder,-940586837,assembly container|builder,-808432472,configure|mvc|bindings container|builder,-372951055,configure|core|bindings container|builder,-372951055,configure|logging container|builder,-1581622644,METHOD_NAME builder,-1890865558,assembly builder,-142676707,assembly builder,96190831,assembly builder,2128036864,assembly builder,318371324,assembly builder,1540203075,assembly builder,2020440627,configure|mvc|bindings builder,-2090272819,configure|mvc|bindings builder,1744332254,configure|mvc|bindings builder,98096647,configure|core|bindings builder,-1576286027,configure|core|bindings builder,-1472460880,configure|core|bindings builder,98096647,configure|logging builder,-754973923,configure|logging builder,-2090272819,configure|logging builder,1220700863,METHOD_NAME builder,911390199,METHOD_NAME builder,1035334901,METHOD_NAME assembly,-2133534192,assembly assembly,-808432472,configure|mvc|bindings assembly,-372951055,configure|core|bindings assembly,-372951055,configure|logging assembly,-1581622644,METHOD_NAME assembly,2020440627,configure|mvc|bindings assembly,98096647,configure|core|bindings assembly,98096647,configure|logging assembly,1220700863,METHOD_NAME configure|mvc|bindings,691539852,configure|core|bindings configure|mvc|bindings,-1220566317,configure|logging configure|mvc|bindings,-973484255,METHOD_NAME configure|core|bindings,-563986900,configure|logging configure|core|bindings,1368195291,METHOD_NAME configure|logging,1368195291,METHOD_NAME builder,318371324,builder builder,1540203075,builder builder,2020375091,builder builder,-984551101,builder builder,98162183,builder builder,811110018,builder
configure|core|bindings container|builder,-561913918,builder container|builder,-2133534192,builder container|builder,-157223048,builder container|builder,1169732702,builder container|builder,-62413241,METHOD_NAME container|builder,-1581622644,METHOD_NAME builder,1220700863,METHOD_NAME builder,-1563030075,METHOD_NAME container|builder,810189324,container|builder container|builder,-461666639,container|builder builder,-1129549498,builder builder,-681820855,builder
configure|mvc|bindings container|builder,-561913918,builder container|builder,-2133534192,builder container|builder,-157223048,builder container|builder,1169732702,builder container|builder,-62413241,METHOD_NAME container|builder,-1581622644,METHOD_NAME builder,1220700863,METHOD_NAME builder,-1563030075,METHOD_NAME container|builder,810189324,container|builder container|builder,-461666639,container|builder builder,-1129549498,builder builder,-681820855,builder
configure|logging container|builder,-561913918,builder container|builder,-2133534192,builder container|builder,-157223048,builder container|builder,1169732702,builder container|builder,-62413241,METHOD_NAME container|builder,-1581622644,METHOD_NAME builder,1220700863,METHOD_NAME builder,-1563030075,METHOD_NAME container|builder,810189324,container|builder container|builder,-461666639,container|builder builder,-1129549498,builder builder,-681820855,builder","code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|marked|as,COMMENT,C|method|is|marked|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
used,COMMENT,used
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|marked|as,COMMENT,C|method|is|marked|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
used,COMMENT,used
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|marked|as,COMMENT,C|method|is|marked|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
used,COMMENT,used
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|marked|as,COMMENT,C|method|is|marked|as
unused,COMMENT,unused
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
used,COMMENT,used
code|lens|says|ref|count,COMMENT,code|lens|says|ref|count
C|method|is|seen|as,COMMENT,C|method|is|seen|as
unused,COMMENT,unused",VS 2019 Preview 1 is reporting members as unused when they are VersionUsedVS2019Preview1StepstoReproduceNotethatthisishitormiss.Itrandomlyseemsfinewithsomemethodsbutnotothers.ThisseemstobeworkingcorrectlyinVS201815.9.4.ClosingandreopeningVSdoesntchangeany,"configure void,-287218202,container|builder void,-2089506901,builder void,121733705,builder void,-1012936137,builder void,-287218202,assembly void,-2089506901,assembly void,121733706,configure|mvc|bindings void,-1012936138,configure|core|bindings void,-10",mavasani
roslyn,32748,32727,False positive for IDE0051,"
			class Program
			{
				private const int MAX_PATH = 260; // IDE0051 unused field

				[StructLayout(LayoutKind.Sequential)]
				internal struct ProcessEntry32
				{
					[MarshalAs(UnmanagedType.ByValTStr, SizeConst = MAX_PATH)]
					public string szExeFile;
				}
			}",VersionUsedVS2019Preview2StepstoReproduceMinimalcodetoreproduceExpectedBehaviorMAX_PATHshouldnotbereportedasunusedasthereisausageintheattributeMarshalAs.ActualBehaviorMAX_PATHisreportedasunused.,24/01/2019,25/01/2019,,,False positive for IDE0051  VersionUsedVS2019Preview2StepstoReproduceMinimalcodetoreproduceExpectedBehaviorMAX_PATHshouldnotbereportedasunusedasthereisausageintheattributeMarshalAs.ActualBehaviorMAX_PATHisreportedasunused.,,mavasani
roslyn,37242,32742,Should #nullable and #pragma nullable have effect on all warnings related to nullable feature rather than only on those reported by flow analysis?,,Rightnowsettings,24/01/2019,16/07/2019,,,Should #nullable and #pragma nullable have effect on all warnings related to nullable feature rather than only on those reported by flow analysis? Rightnowsettings,,RikkiGibson
roslyn,32811,32754,"Allow locals, parameters, range variables inside a lambda to shadow names outside the lambda",,,24/01/2019,25/01/2019,,,"Allow locals, parameters, range variables inside a lambda to shadow names outside the lambda",,cston
roslyn,32755,32749,Compiler crash on incomplete switch expression,,Parsingthefollowingexpressioncausestheparserorcompilertocrashwithanoutofmemoryexception,24/01/2019,15/02/2019,,,Compiler crash on incomplete switch expression Parsingthefollowingexpressioncausestheparserorcompilertocrashwithanoutofmemoryexception,,gafter
roslyn,32808,32774,Visual Studio 2019 Preview 2 breaks Switch Case with when Statements,,VersionUsedVisualStudio2019Preview2StepstoReproduceCertainswitchcasestatementsincludingawhenclausestoppedworkingsinceupdatingtoVS2019Preview2.ThefollowingstatementwillfailforeverycasethatisnotmatchedbeforethewhenclauseswitchsomeObjectcasestringxreturntruecaseintxreturntruecaseIObjectxwhenx.SubObjectnullreturntruecaseIOtherObjectxreturntruecasedoublexreturntruedefaultreturnfalseThefollowingexceptionisthrown_System.InvalidCastExceptionUnabletocastobjectoftypeSystem.DoubletotypeIOtherObject._HoweverifyouhaveanadditionalcasejustafterthewhenwherecheckwithoutaconditionitworksfineswitchsomeObjectcasestringxreturntruecaseintxreturntruecaseIObjectxwhenx.SubObjectnullreturntruecaseIObjectxreturntruecaseIOtherObjectxreturntruecasedoublexreturntruedefaultreturnfalseIuploadedademoprojecttogithubthatincludesbothcasesandrespectiveteststoshowcasetheproblemYoucanrunthetestsinVS19Preview1andonewillfailwhilebothsucceedifrunfromVS2017ExpectedBehaviorSwitchCaseworksinanyofthecases,25/01/2019,9/02/2019,,,Visual Studio 2019 Preview 2 breaks Switch Case with when Statements VersionUsedVisualStudio2019Preview2StepstoReproduceCertainswitchcasestatementsincludingawhenclausestoppedworkingsinceupdatingtoVS2019Preview2.Thefollowingstatementwillfailforeverycasetha,,gafter
roslyn,32818,32806,Switch Expression Exhaustiveness needs to be conditions on langver,,ThiscodecurrentlycompilesinabrandnewCprojectondev16butwillnotcompilewithanolder7.xroslyncompilerbecauseitdidnotdotheexhaustivenesscheckingthatthenewcompilerwilldo.Weneedtoconditionthisonlangver8.,25/01/2019,29/01/2019,,,Switch Expression Exhaustiveness needs to be conditions on langver ThiscodecurrentlycompilesinabrandnewCprojectondev16butwillnotcompilewithanolder7.xroslyncompilerbecauseitdidnotdotheexhaustivenesscheckingthatthenewcompilerwilldo.Weneedtoconditionthisonla,,gafter
sdk,2774,10085,Mark shipping/non-shipping assets appropriately across all of our repos,,ThefollowingreposneedchangestoIsShippingmetadataclicliCommandLineParsersdktoolsetNoneofthesereposshippackagesdirectly.Thepackagesarealltransportonly.ThereforeIsShippingPackageshouldbefalseforallofthem.ForeachrepomakesurewehaveMakesurealltestprojectsareIsShippingfalsethereforeIsShippingAssemblyfalseIsShippingPackagefalseProductprojectsshouldbeIsShippingAssemblytrueIsShippingPackagefalseccchcosta,31/01/2019,31/01/2020,,,Mark shipping/non-shipping assets appropriately across all of our repos ThefollowingreposneedchangestoIsShippingmetadataclicliCommandLineParsersdktoolsetNoneofthesereposshippackagesdirectly.Thepackagesarealltransportonly.ThereforeIsShippingPackageshouldbe,,dsplaisted
roslyn,37149,33287,GenerateConstructorFromMembersCodeRefactoringProvider encounted an error and has been disabled. (VB.NET not supported),,VSF_TYPE_MARKDOWNStacktrace_ThisissuehasbeenmovedfromVSTSticketId788929__Thesearetheoriginalissuecomments_nocomments_Thesearetheoriginalissuesolutions_nosolutions,11/02/2019,22/07/2019,,,GenerateConstructorFromMembersCodeRefactoringProvider encounted an error and has been disabled. (VB.NET not supported) VSF_TYPE_MARKDOWNStacktrace_ThisissuehasbeenmovedfromVSTSticketId788929__Thesearetheoriginalissuecomments_nocomments_Thesearetheoriginal,,ryzngard
core,13726,2323,Slow build times with .NET Core SDK 3.0 preview2,,Imexperiencingveryslowbuildtimes20secondswhenbuildingcleanprojectswiththe.NETCore3.0preview2SDK.Reprosteps1.dotnetnewconsole2.dotnetbuildIncrementalbuildsarefastasexpected.Afterdotnetcleantheyreslow.ThishappensforallkindofprojectsconsoleASP.NETCoreRazorComponentsetc.Examplewithperformanceoutputdetails,16/02/2019,18/02/2019,,,Slow build times with .NET Core SDK 3.0 preview2 Imexperiencingveryslowbuildtimes20secondswhenbuildingcleanprojectswiththe.NETCore3.0preview2SDK.Reprosteps1.dotnetnewconsole2.dotnetbuildIncrementalbuildsarefastasexpected.Afterdotnetcleantheyreslow.Thishap,,JonHanna
roslyn,34804,33673,Trim known prefixes to get parameter name from argument,,Wouldbegoodtotrimthesamesetofprefixesimplementedin32549_m_s_t__Originallypostedbysharwellin,25/02/2019,9/04/2019,,,Trim known prefixes to get parameter name from argument Wouldbegoodtotrimthesamesetofprefixesimplementedin32549_m_s_t__Originallypostedbysharwellin,,chborl
roslyn,37301,33685,SyntaxFactory.SwitchStatement without parentheses in VS 2019 Preview 3,,VersionUsedVisualStudio2019Preview3StepstoReproduce1.UseSyntaxFactory.SwitchStatementExpressionSyntaxCExpectedBehaviorTheswitchstatementshouldsurroundtheexpressionwithparenthesesActualBehaviorTheexpressioninsertswithoutparenthesesInsidetheVisualStudio201715.9.7theexpressioncorrectlyinsertswithparenthesesbutinVS2019Preview3not.IfwemanuallyaddparenthesestheninVS2017doubleparentheseswillbeinserted.,26/02/2019,20/07/2019,,,SyntaxFactory.SwitchStatement without parentheses in VS 2019 Preview 3 VersionUsedVisualStudio2019Preview3StepstoReproduce1.UseSyntaxFactory.SwitchStatementExpressionSyntaxCExpectedBehaviorTheswitchstatementshouldsurroundtheexpressionwithparenthesesActual,,gafter
roslyn,37351,33821,help message for langversion isn't updated,,VersionUsedcsc3.0.19.12206ec366687installedwithVisualStudio2019RCStepstoReproduceShowcschelpmessage.ExpectedBehaviorHelpmessageforlangversionshouldrefertolatestMajorandpreviewanddescribedefaultaslatestincludingminor.ActualBehaviorThemessageisntupdated,2/03/2019,20/07/2019,,,help message for langversion isn't updated VersionUsedcsc3.0.19.12206ec366687installedwithVisualStudio2019RCStepstoReproduceShowcschelpmessage.ExpectedBehaviorHelpmessageforlangversionshouldrefertolatestMajorandpreviewanddescribedefaultaslatestincludingmi,,agocke
roslyn,34965,33865,"VS2019.4: ""Convert to interpolated string"" refactoring is not always offered and does not work correctly in some circumstances","
		public struct ListingIdDealerIdTuple
		{
			public int ListingId { get; }
			public int DealerId { get; }

			public ListingIdDealerIdTuple(int listingId, int dealerId)
			{
				ListingId = listingId;
				DealerId = dealerId;
			}

			public override string ToString()
			{
				return nameof(ListingIdDealerIdTuple) + "": ""
					+ nameof(ListingId) + $"" = {ListingId}"" + "", ""
					+ nameof(DealerId) + $"" = {DealerId}"";
			}
		}",Giventhefollowingstruct_ThisissuehasbeenmovedfromVSTSticketId806630__Thesearetheoriginalissuecomments_VisualStudioFeedbackSystemon3320191131PM26hoursagopWehavedirectedyourfeedbacktotheappropriateengineeringteamforfurtherevaluation.Theteamwillreviewthefeedbackandnotifyyouaboutthenextsteps.p_Thesearetheoriginalissuesolutions_nosolutions,5/03/2019,,"to|string string,-1432173922,nameof string,204753603,nameof string,1737776434,nameof string,76435084,listing|id|dealer|id|tuple string,-1231551724,SPACE string,-478577689,listing|id string,-746183768,listing|id string,1903993892,C string,-593610832,dealer|id string,-1882687856,dealer|id string,-1738267790,METHOD_NAME nameof,-1660524390,listing|id|dealer|id|tuple nameof,-1953768814,listing|id|dealer|id|tuple nameof,-1605846329,listing|id|dealer|id|tuple nameof,-1286741681,SPACE nameof,-1650549803,SPACE nameof,-2081079542,SPACE nameof,-1953768814,listing|id nameof,-1660524390,listing|id nameof,1681563261,listing|id nameof,-1162674337,listing|id nameof,827715284,listing|id nameof,-1162674337,listing|id nameof,1224261168,C nameof,229857566,C nameof,-1650549803,C nameof,-1605846329,dealer|id nameof,1681563261,dealer|id nameof,-1660524390,dealer|id nameof,-1466726322,dealer|id nameof,572932514,dealer|id nameof,827715284,dealer|id nameof,445826119,METHOD_NAME nameof,985077304,METHOD_NAME nameof,-1376216161,METHOD_NAME listing|id|dealer|id|tuple,-243837540,SPACE listing|id|dealer|id|tuple,97862326,listing|id listing|id|dealer|id|tuple,-1332406066,listing|id listing|id|dealer|id|tuple,921768558,C listing|id|dealer|id|tuple,2017652861,dealer|id listing|id|dealer|id|tuple,-388512499,dealer|id listing|id|dealer|id|tuple,-1692830096,METHOD_NAME SPACE,-287834041,listing|id SPACE,1946975412,listing|id SPACE,1203727304,C SPACE,594810759,dealer|id SPACE,-2086820621,dealer|id SPACE,222360380,METHOD_NAME listing|id,777789545,C listing|id,-1487761639,C listing|id,1899474536,dealer|id listing|id,-2088406580,dealer|id listing|id,1238280270,dealer|id listing|id,-1782460997,dealer|id listing|id,-618779279,METHOD_NAME listing|id,-915525312,METHOD_NAME C,-287834041,dealer|id C,1946975412,dealer|id C,-1160522115,METHOD_NAME dealer|id,-817330935,METHOD_NAME dealer|id,706412165,METHOD_NAME nameof,33910887,nameof nameof,-1492105625,nameof nameof,33910887,nameof nameof,503353567,nameof nameof,-1492105625,nameof nameof,503353567,nameof listing|id,-502132208,listing|id listing|id,630626792,listing|id dealer|id,-502132208,dealer|id dealer|id,630626792,dealer|id",,"VS2019.4: ""Convert to interpolated string"" refactoring is not always offered and does not work correctly in some circumstances Giventhefollowingstruct_ThisissuehasbeenmovedfromVSTSticketId806630__Thesearetheoriginalissuecomments_VisualStudioFeedbackSystem","to|string string,-1432173922,nameof string,204753603,nameof string,1737776434,nameof string,76435084,listing|id|dealer|id|tuple string,-1231551724,SPACE string,-478577689,listing|id string,-746183768,listing|id string,1903993892,C string,-593610832,dealer",chborl
roslyn,34909,33952,Please reorder NullableAnnotation values to be in lattice order,,ThevaluesofNullableAnnotationarenotintheorderthattheyappearinthelattice.PleasereorderthemsothattheyareinlatticeorderthatwouldpermitamuchsimplerimplementationofMeetandJoin.,7/03/2019,15/04/2019,,,Please reorder NullableAnnotation values to be in lattice order ThevaluesofNullableAnnotationarenotintheorderthattheyappearinthelattice.PleasereorderthemsothattheyareinlatticeorderthatwouldpermitamuchsimplerimplementationofMeetandJoin.,,gafter
roslyn,35414,34051,Complete Statement should work for delegate declaration,,CompleteStatementshouldworkfordelegatevoidChangeHandlerobjectsender,12/03/2019,17/05/2019,,,Complete Statement should work for delegate declaration CompleteStatementshouldworkfordelegatevoidChangeHandlerobjectsender,,chborl
roslyn,34902,34165,CSharpUpdateProjectToAllowUnsafe.CPSProject_GeneralPropertyGroupUpdated Fails,,TestLogs,15/03/2019,10/04/2019,,,CSharpUpdateProjectToAllowUnsafe.CPSProject_GeneralPropertyGroupUpdated Fails TestLogs,,sharwell
