IssueLabelID,Title,Description,Label,CreatedAt,ClosedAt,Assignee
38566,Merge master to master-vs-deps,"
This is an automatically generated pull request from master into master-vs-deps.

``` bash
git fetch --all
git checkout merges/master-to-master-vs-deps
git reset --hard upstream/master-vs-deps
git merge upstream/master
# Fix merge conflicts
git commit
git push upstream merges/master-to-master-vs-deps --force
```

Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure|Auto-Merge If Tests Pass,7/09/2019 12:02:04 AM +00:00,8/09/2019 4:30:06 PM +00:00,
38565,Merge release/dev16.3-vs-deps to master-vs-deps,"
This is an automatically generated pull request from release/dev16.3-vs-deps into master-vs-deps.

``` bash
git fetch --all
git checkout merges/release/dev16.3-vs-deps-to-master-vs-deps
git reset --hard upstream/master-vs-deps
git merge upstream/release/dev16.3-vs-deps
# Fix merge conflicts
git commit
git push upstream merges/release/dev16.3-vs-deps-to-master-vs-deps --force
```

Once all conflicts are resolved and all the tests pass you are free to merge the pull request.",Area-Infrastructure|Auto-Merge If Tests Pass,7/09/2019 12:01:16 AM +00:00,9/09/2019 7:00:10 PM +00:00,
38564,Perform lookup in base interfaces even in a type-only context.,Fixes #38469.,Area-Compilers|Language-C#|New Language Feature - Default Interface Impl,6/09/2019 11:57:33 PM +00:00,17/09/2019 7:56:31 PM +00:00,jcouv
38563,Adjust tuple and nullability checks on duplicate implementations and type constraints,"Fixes https://github.com/dotnet/roslyn/issues/38560 (open questions on duplicate implementations with nullability differences): in this change ~~we're treating such duplicates (whether direct  or indirect) as an error (instead of a warning previously) except that~~ we're relaxing the comparison to account for oblivious.
Note: there is still an active email thread on this behavior as other nullability checks only produce warnings (not errors).

Fixes https://github.com/dotnet/roslyn/issues/38427 (missing diagnostic on duplicate type constraint with tuple name differences): in this change we're treating such duplicates as an error as well as  duplicate type constraints with any nullability differences.

At the same time I'm fixing a small issue with how those duplicates are checked: we were not detecting duplicates when they differed in tuple names and nullability at the same time.",Area-Compilers|New Language Feature - Nullable Reference Types|New Language Feature - Tuples,6/09/2019 11:04:31 PM +00:00,25/09/2019 8:35:42 PM +00:00,jcouv
38561,Null reference warning when validation expression result relayed as boolean,"If I write the following code
```
public void DoSomething(string value) {
  Console.WriteLine(value.Length);
}
```
I will receive the warning 
> `CA1062`: In externally visible method `void DoSomething(string value)` validate parameter `value` is non-null before using it. If appropriate throw an `ArgumentNullException` when the argument is null or add a Code Contract precondition asserting non-null argument.

Similarly in a slightly different construction—such as retrieving the value from a function that may result in a `null` value—I may receive:
> `CS8602`: Dereference of a possibly null reference.

This is totally expected; after all the parameter `value` may well be `null` since `#nullable` doesn't include runtime checking. As the warning suggests I can easily fix this by adding a guard clause such as:
```
public void DoSomething(string value) {
  if (value == null) {
    throw new ArgumentNullException(nameof(value));
  }
  Console.WriteLine(value.Length);
}
```
If however I store the result of the validation expression (`value == null` in this case) to a `bool` and check that value I will still get the `CA1062` (or `CS8602`) warning:
```
public void DoSomething(string value) {
  var isInvalid = value == null;
  if (isInvalid) {
    throw new ArgumentNullException(nameof(value));
  }
  Console.WriteLine(value.Length);
}
```
My expectation would be that the previous two code examples would yield the same results. 

This may well be expected based on Roslyn's flow analysis implementation. That said it limits the methods through which `null` references can be validated. For example it restricts the use of utility methods that assist in creating guard clauses similar in _structure_ to Code Contracts:
```
public static void Requires<T>(bool isValid) where T : Exception new() {
  if (!isValid) {
    throw new T();
  }
}
```
> **Note:** This is obviously a contrived example. A real implementation would be far more sophisticated accounting for e.g. variable names and/or error messages.

FWIW the project I'm working on happens to be targeting .NET Standard 2.2 but I wouldn't expect that to be relevant here since I'm just referencing internal code and not .NET Standard libraries.",Area-Compilers|New Language Feature - Nullable Reference Types|Resolution-Won't Fix,6/09/2019 10:12:34 PM +00:00,9/09/2019 7:07:37 PM +00:00,
38560,Refine nullability checks on interface implementations,"Implementing the same interface twice indirectly and with nullability differences involving oblivious currently produces a warning but arguably shouldn't:
```C#
#nullable enable

public class C : I<object> IObjectOblivious // warning CS8645: 'I<object>' is already listed in the interface list on type 'C' with different nullability of reference types.
{
}

public interface I<T> { }

#nullable disable

public interface IObjectOblivious : I<object> { }
```
([sharplab](https://sharplab.io/#v2:EYLgtghgzgLgpgJwD4FgBQBiAdgVwDZ4TB5wAEcWRJ66AAgMym0BMpAwqSKQJIA8A9sABWcAMYwAfABoeAeWFiY8vAEsAbiv44opAPS7SAdwgIsKrAHN2AZQAcANgAsAVi4ByPoJHiJb0ip0IPAQ4CAATAE9SVVg4MP8sUhgACzJzeAQAMwhRMhiYUn5EmAiABzI3Nj9DFRTSMJVMzMQKAtwCIhVVEsLM0hDmkKxcpLK4KAA6dABvdABfGjQGBIzskb4AFQlSadIFtHRsfEJiMgaoKjhF5fTENbJueW8lYnVNbU4eAQUfHb2gA==))

On the other hand implementing the same interface twice directly and with nullability differences arguably should produce an error instead of just a warning:
```C#
#nullable enable
public class C : I<object> I<object?> // warning CS8645: 'I<object?>' is already listed in the interface list on type 'C' with different nullability of reference types.
{
}

public interface I<T> { }
```
([sharplab](https://sharplab.io/#v2:EYLgtghgzgLgpgJwD4GIB2BXANliwtwAEcaeBAsAFAACAzIdQEyEDChIhAkgDwD2wAKzgBjGAD4ANFz6CRMAPxjCAemWEA7hARoAlmgDmrAMoAOAGwAWAKwcA5D35DRi24R1RCELAjgQAJgCehFju8H5uaIQwABZEevAIAGYQwkQhsIS8kTABAA5Etiyu6joxhH46iYmIJDCEmDh4OiE5mYmEPtU+aKlReXBQAHRUAN5UAL5UVHQRCcm9PAAqSiOE40A))

Finally this behavior is not consistently enforced on type constraints: direct scenarios (`where T : I<object?> I<object>`) produce an error and indirect scenarios (`where T : I<object?> IObjectUnannotated`) produce no diagnostic.

Relates to tuple name checks on interface implementations (issue https://github.com/dotnet/roslyn/issues/38427 tracks some irregularities).
Relates to PR https://github.com/dotnet/roslyn/pull/38460 (type inference can now handle types that implement duplicate interfaces with nullability differences).",Area-Compilers|Area-Language Design|New Language Feature - Nullable Reference Types|Resolution-Fixed,6/09/2019 8:51:33 PM +00:00,25/09/2019 8:35:42 PM +00:00,jcouv
38559,Roslyn IDE features exhibiting numerous regressions,"**Version Used**: 
Visual Studio 2019 Int Preview 16.4

**Steps to Reproduce**:

1. Open a C# project
2. Type some method name 'Foo'

**Expected Behavior**:
Signature help appears and is classified.

**Actual Behavior**:
Signature help appears unclassified.

![image](https://user-images.githubusercontent.com/5387680/64454691-76eb7d00-d0a0-11e9-8e95-552c33be73b8.png)",Area-IDE|Regression|Resolution-External,6/09/2019 7:18:54 PM +00:00,9/09/2019 9:15:21 PM +00:00,heejaechang
38558,IDE0018 preview presents incorrect option if blank line present,"**Version Used**: 
3.4.0-beta1-19426-03+b18d90790da95b6862def56802fa4249e4868bb4

**Steps to Reproduce**:
```C#
using System;

class Program
{
    static void Main() { }

    private static bool M1(string name)
    {
        bool result;

        Bar(name out result);
        return result;
    }

    private static bool M2(string name)
    {
        bool result;
        Bar(name out result);
        return result;
    }

    private static bool Bar(string name out bool result) => throw new NotImplementedException();
}
```

**Expected Behavior**:
Invoking IDE0018 for the Document presents two cases to be fixed one in M1 and one in M2.

**Actual Behavior**:
Invoking IDE0018 for the Document presents three cases to be fixed two in M1 one of which if executed on its own would result in code that doesn't compile:
![image](https://user-images.githubusercontent.com/2642209/64453543-c9d02f00-d0b6-11e9-87ba-533654d7c9d7.png)",Area-IDE|Concept-Continuous Improvement,6/09/2019 6:58:46 PM +00:00,,
38557,Inline rename throws InvalidOperationException in ASP.NET Core page,"**Version Used**: 

**Steps to Reproduce**:

1. Create an ASP.NET Core Web App
2. Open `Error.cshtml`.
3. Rename `ErrorModel` class to `ErrorModel2` (Ctrl+R+R).

**Expected Behavior**:

**Actual Behavior**:

Assertion failed:

```
---------------------------
Assertion Failed: Abort=Quit Retry=Debug Ignore=Continue
---------------------------




   at Microsoft.CodeAnalysis.Editor.Implementation.InlineRename.InlineRenameSession.OpenTextBufferManager.OnTextBufferChanged(Object sender TextContentChangedEventArgs args)

   at Microsoft.VisualStudio.Text.Utilities.GuardedOperations.RaiseEvent[TArgs](Object sender EventHandler`1 eventHandlers TArgs args)

   at Microsoft.VisualStudio.Text.Implementation.BaseBuffer.RawRaiseEvent(TextContentChangedEventArgs args Boolean immediate)

   at Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.SourceSpansChangedEventRaiser.RaiseEvent(BaseBuffer baseBuffer Boolean immediate)

   at Microsoft.VisualStudio.Text.Implementation.BufferGroup.RaiseEvents()

   at Microsoft.VisualStudio.Text.Implementation.BufferGroup.FinishEdit()

   at Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.SpanEdit.ReplaceSpans(Int32 position Int32 spansToReplace IList`1 spansToInsert EditOptions options Object editTag)

   at Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.ReplaceSpans(Int32 position Int32 spansToReplace IList`1 spansToInsert EditOptions options Object editTag)

   at Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionManager.UpdateTextBuffer(ProjectionMapping[] mappings String fullLangBufferText)

   at Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionManager.SetMappingsHelper(ProjectionMapping[] mappings String fullLangBufferText)

   at Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionBuffer.SetTextAndMappings(String text ProjectionMapping[] mappings)

   at Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.SetTextAndMappings(List`1 newCodeRanges)

   at Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.<>c__DisplayClass80_0.<OnDocumentStructureChanged>b__0()

   at Microsoft.WebTools.Languages.Shared.Editor.Utility.GuardedOperations.InvokeExtensionPoint(Object errorSource Action action)

   at Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.OnDocumentStructureChanged(Object sender DocumentStructureChangedEventArgs e)

   at Microsoft.VisualStudio.Editor.Razor.DefaultVisualStudioRazorParser.OnDocumentStructureChanged(Object state)

   at System.Threading.Tasks.Task.InnerInvoke()

   at System.Threading.Tasks.Task.Execute()

   at System.Threading.Tasks.Task.ExecutionContextCallback(Object obj)

   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext ContextCallback callback Object state Boolean preserveSyncCtx)

   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext ContextCallback callback Object state Boolean preserveSyncCtx)

   at System.Threading.Tasks.Task.ExecuteWithThreadLocal(Task& currentTaskSlot)

   at System.Threading.Tasks.Task.ExecuteEntry(Boolean bPreventDoubleExecution)

   at System.Threading.Tasks.SynchronizationContextTaskScheduler.PostCallback(Object obj)

   at Microsoft.VisualStudio.Threading.JoinableTaskFactory.SingleExecuteProtector.TryExecute()

   at Microsoft.VisualStudio.Threading.JoinableTaskFactory.SingleExecuteProtector.<>c.<.cctor>b__20_0(Object state)

   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback Object args Int32 numArgs)

   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source Delegate callback Object args Int32 numArgs Delegate catchHandler)

   at System.Windows.Threading.DispatcherOperation.InvokeImpl()

   at System.Windows.Threading.DispatcherOperation.InvokeInSecurityContext(Object state)

   at MS.Internal.CulturePreservingExecutionContext.CallbackWrapper(Object obj)

   at System.Threading.ExecutionContext.RunInternal(ExecutionContext executionContext ContextCallback callback Object state Boolean preserveSyncCtx)

   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext ContextCallback callback Object state Boolean preserveSyncCtx)

   at System.Threading.ExecutionContext.Run(ExecutionContext executionContext ContextCallback callback Object state)

   at MS.Internal.CulturePreservingExecutionContext.Run(CulturePreservingExecutionContext executionContext ContextCallback callback Object state)

   at System.Windows.Threading.DispatcherOperation.Invoke()

   at System.Windows.Threading.Dispatcher.ProcessQueue()

   at System.Windows.Threading.Dispatcher.WndProcHook(IntPtr hwnd Int32 msg IntPtr wParam IntPtr lParam Boolean& handled)

   at MS.Win32.HwndWrapper.WndProc(IntPtr hwnd Int32 msg IntPtr wParam IntPtr lParam Boolean& handled)

   at MS.Win32.HwndSubclass.DispatcherCallbackOperation(Object o)

   at System.Windows.Threading.ExceptionWrapper.InternalRealCall(Delegate callback Object args Int32 numArgs)

   at System.Windows.Threading.ExceptionWrapper.TryCatchWhen(Object source Delegate callback Object args Int32 numArgs Delegate catchHandler)

   at System.Windows.Threading.Dispatcher.LegacyInvokeImpl(DispatcherPriority priority TimeSpan timeout Delegate method Object args Int32 numArgs)

   at MS.Win32.HwndSubclass.SubclassWndProc(IntPtr hwnd Int32 msg IntPtr wParam IntPtr lParam)

```

Followed by an exception:
```
>	System.Core.dll!System.Linq.Enumerable.Single<Microsoft.VisualStudio.Text.SnapshotSpan>(System.Collections.Generic.IEnumerable<Microsoft.VisualStudio.Text.SnapshotSpan> source) Line 1173	C#
 	Microsoft.CodeAnalysis.EditorFeatures.Wpf.dll!Microsoft.CodeAnalysis.Editor.Implementation.InlineRename.InlineRenameSession.OpenTextBufferManager.OnTextBufferChanged(object sender Microsoft.VisualStudio.Text.TextContentChangedEventArgs args) Line 247	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Utilities.GuardedOperations.RaiseEvent<Microsoft.VisualStudio.Text.TextContentChangedEventArgs>(object sender System.EventHandler<Microsoft.VisualStudio.Text.TextContentChangedEventArgs> eventHandlers Microsoft.VisualStudio.Text.TextContentChangedEventArgs args) Line 546	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Implementation.BaseBuffer.RawRaiseEvent(Microsoft.VisualStudio.Text.TextContentChangedEventArgs args bool immediate) Line 1061	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.SourceSpansChangedEventRaiser.RaiseEvent(Microsoft.VisualStudio.Text.Implementation.BaseBuffer baseBuffer bool immediate) Line 362	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Implementation.BufferGroup.RaiseEvents() Line 626	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Implementation.BufferGroup.FinishEdit() Line 586	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.SpanEdit.ReplaceSpans(int position int spansToReplace System.Collections.Generic.IList<object> spansToInsert Microsoft.VisualStudio.Text.EditOptions options object editTag) Line 758	C#
 	Microsoft.VisualStudio.Platform.VSEditor.dll!Microsoft.VisualStudio.Text.Projection.Implementation.ProjectionBuffer.ReplaceSpans(int position int spansToReplace System.Collections.Generic.IList<object> spansToInsert Microsoft.VisualStudio.Text.EditOptions options object editTag) Line 995	C#
 	Microsoft.WebTools.Languages.Html.Editor.dll!Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionManager.UpdateTextBuffer(Microsoft.WebTools.Languages.Html.Editor.Projection.ProjectionMapping[] mappings string fullLangBufferText) Line 156	C#
 	Microsoft.WebTools.Languages.Html.Editor.dll!Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionManager.SetMappingsHelper(Microsoft.WebTools.Languages.Html.Editor.Projection.ProjectionMapping[] mappings string fullLangBufferText) Line 214	C#
 	Microsoft.WebTools.Languages.Html.Editor.dll!Microsoft.WebTools.Languages.Html.Editor.Projection.LanguageProjectionBuffer.SetTextAndMappings(string text Microsoft.WebTools.Languages.Html.Editor.Projection.ProjectionMapping[] mappings) Line 34	C#
 	Microsoft.WebTools.Languages.Razor.Core.dll!Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.SetTextAndMappings(System.Collections.Generic.List<Microsoft.WebTools.Languages.Html.Editor.ContainedLanguage.Razor.RazorRange> newCodeRanges) Line 873	C#
 	Microsoft.WebTools.Languages.Razor.Core.dll!Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.OnDocumentStructureChanged.AnonymousMethod__0() Line 345	C#
 	Microsoft.WebTools.Languages.Shared.Editor.dll!Microsoft.WebTools.Languages.Shared.Editor.Utility.GuardedOperations.InvokeExtensionPoint(object errorSource System.Action action) Line 84	C#
 	Microsoft.WebTools.Languages.Razor.Core.dll!Microsoft.WebTools.Languages.Razor.Core.RazorCodeGenerator.OnDocumentStructureChanged(object sender Microsoft.VisualStudio.Editor.Razor.DocumentStructureChangedEventArgs e) Line 366	C#
 	Microsoft.VisualStudio.Editor.Razor.dll!Microsoft.VisualStudio.Editor.Razor.DefaultVisualStudioRazorParser.OnDocumentStructureChanged(object state) Line 472	C#

```
",Area-IDE|Bug|help wanted,6/09/2019 6:45:49 PM +00:00,,
38556,Degraded nullable analysis with conditional expression of Generic type,"_This issue has been moved from [a ticket on Developer Community](https://developercommunity.visualstudio.com/content/problem/608446/degraded-nullable-analysis-with-conditional-expres.html)._

---
This code raised null reference warning at conditional expression assignment until on VS 16.2.0 Preview 1.0.
But now no warnings and happens NullReferenceException at runtime.
Please check below.

```csharp
#nullable enable
using System;

public class Program
{
    public static void Main()
    {
        var x = new Test<object>(new object());
        Console.WriteLine(x.Value.ToString()); // NullReferenceException here!
    }
}

public class Test<T>
{
    public T Value { get; }


    public Test(T value)
    {
        // this.Value = default; // this raises CS8602 correctly even at 16.2.0 Preview 2.0

        var dummyCond = value == null;
        this.Value = (dummyCond) ? value : default; // no nullable warnings since 16.2.0 Preview 2.0
    }
}
```

---
### Original Comments

#### Visual Studio Feedback System on 6/17/2019 03:47 AM: 

<p>We have directed your feedback to the appropriate engineering team for further evaluation. The team will review the feedback and notify you about the next steps.</p>

#### Visual Studio Feedback System on 6/17/2019 08:14 PM: 

<p>This issue is currently being investigated. Our team will get back to you if either more information is needed a workaround is available or the issue is resolved.</p>


---
### Original Solutions
(no solutions)",Area-Compilers|Bug|New Language Feature - Nullable Reference Types,6/09/2019 6:27:45 PM +00:00,,
38555,FixupSpan tests are flaky,"The following two tests are failing in otherwise good builds:

- `CSharp_FixupSpanDuringResolvableConflict_ComplexificationReordersReferenceSpans`
- `VisualBasic_FixupSpanDuringResolvableConflict_NonReferenceConflict`

Error message: 

```
Assert.Equal() Failure\r\nExpected: WhereSelectEnumerableIterator<TextSpan Span> [[41..44) [177..180) [184..187)]\r\nActual: List<Span> [[41..44) [177..180) [177..180) [184..187) [184..187)]
```

Stack trace:

```
   at Microsoft.CodeAnalysis.Editor.UnitTests.Rename.RenameTagProducerTests.VB$StateMachine_8_VerifyTaggedSpansCore.MoveNext() in /_/src/EditorFeatures/Test2/Rename/RenameTagProducerTests.vb:line 91
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.CodeAnalysis.Editor.UnitTests.Rename.RenameTagProducerTests.VB$StateMachine_2_VerifyTaggedSpans.MoveNext() in /_/src/EditorFeatures/Test2/Rename/RenameTagProducerTests.vb:line 26
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.CodeAnalysis.Editor.UnitTests.Rename.RenameTagProducerTests.VB$StateMachine_6_VerifySpansBeforeConflictResolution.MoveNext() in /_/src/EditorFeatures/Test2/Rename/RenameTagProducerTests.vb:line 61
--- End of stack trace from previous location where exception was thrown ---
   at System.Runtime.CompilerServices.TaskAwaiter.ThrowForNonSuccess(Task task)
   at System.Runtime.CompilerServices.TaskAwaiter.HandleNonSuccessAndDebuggerNotification(Task task)
   at Microsoft.CodeAnalysis.Editor.UnitTests.Rename.RenameTagProducerTests.VB$StateMachine_28_CSharp_FixupSpanDuringResolvableConflict_ComplexificationReordersReferenceSpans.MoveNext() in /_/src/EditorFeatures/Test2/Rename/RenameTagProducerTests.vb:line 1383
--- End of stack trace from previous location where exception was thrown ---
```
",Area-IDE|Disabled Test,6/09/2019 6:23:53 PM +00:00,6/10/2019 6:44:41 AM +00:00,sharwell
38554,IDE0018 removes necessary nullable annotations,"**Version Used**: 
3.4.0-beta1-19426-03+b18d90790da95b6862def56802fa4249e4868bb4

**Steps to Reproduce**:
```C#
#nullable enable
class Program
{
    static void Main()
    {
        string? result;
        TryGetValue(""hi"" out result);
    }

    static bool TryGetValue(string key out string? result)
    {
        result = null;
        return false;
    }
}
``` 

**Expected Behavior**:
IDE0018 offered and changes:
```C#
        string? result;
        TryGetValue(""hi"" out result);
```
into
```C#
        TryGetValue(""hi"" out string? result);
```

**Actual Behavior**:
IDE0018 offered and changes:
```C#
        string? result;
        TryGetValue(""hi"" out result);
```
into
```C#
        TryGetValue(""hi"" out string result);
```
which fails to compile with ""warning CS8600: Converting null literal or possible null value to non-nullable type."".",Area-IDE|Bug|IDE-CodeStyle|New Language Feature - Nullable Reference Types|help wanted,6/09/2019 6:21:51 PM +00:00,,
38553,Rewrite reference assemblies to include nullability annotations,"Update our **netstandard2.0** and **net472** builds to use new nullability annotations from **netcoreapp3.0** where available. Bugs found by this change were submitted as a separate pull request (#38551).

Submitting this pull request for personal review to see if it works with our CI before discussing it with infrastructure team.",PR For Personal Review Only,6/09/2019 6:06:40 PM +00:00,6/09/2019 7:28:45 PM +00:00,
38552,"IDE1006 doesn't provide a ""fix all""?","**Version Used**: 
3.4.0-beta1-19426-03+b18d90790da95b6862def56802fa4249e4868bb4

IDE1006 (naming violations) doesn't provide a ""fix all"".  My project has > 1000 violations; how do I fix them all based on my editorconfig settings without going through one-by-one?",Area-IDE|Resolution-Duplicate,6/09/2019 6:01:05 PM +00:00,7/09/2019 5:22:11 PM +00:00,
38551,Fix inconsistencies with nullability annotations in the BCL,"",Area-IDE,6/09/2019 5:57:38 PM +00:00,14/09/2019 8:24:17 PM +00:00,
38550,Reuse previously resolved missing assembly metadata objects when identity doesn't match,"Fixes https://github.com/dotnet/try/issues/345.

**Background**
When the compiler is resolving compilation references and encounters a reference whose assembly identity does not match any of the explicitly given references it falls back to a Reference Resolver. In regular compilation an error is reported since there is no Reference Resolver. Interactive compiler supplies a resolver that attempts to find the missing reference. 

Once the missing reference is found the compiler adds it to the list of implicitly resolved assemblies and if the same missing assembly identity is referenced later (by a subsequent submission) it reuses the assembly symbol from this list so that we don't end up loading multiple instances of the same missing assembly. [1]

The resolver may find an assembly that matches the name of the missing reference but doesn't match the version exactly. This is expected as a newer version of the assembly may be available than was referenced and the compiler correctly binds to the newer version. 

**Issues** 
The first submission added a reference to a netstandard20 library on .NET Core and the subsequent submission referenced a type from that library. The reference resolution in the compilation corresponding to the second submission ended up adding a new distinct reference to the library instead of reusing the one that was already resolved for the first submission compilation.

This was caused by mismatch in versions of some of the facades transitively referenced by the library thru `netstandard.dll` reference and resolved thru the missing reference resolution mechanism. The facades ware referenced with different versions than the actual versions available in the set of references the Reference Resolver resolved missing references from. The compiler ended up using two distinct instances of the same facade assembly metadata. An assembly symbol is only reused if all its transitively referenced assemblies match. In this case the library assembly symbol wasn't reused because some of the facade assembly symbols did not match.

The problem was that the mechanism [1] didn't reuse missing assembly metadata with a different version than what was requested. The fix is to reuse all successful resolutions based on referenced identity.

Another issue found during testing is handing resolution failures. We did not remember that a resolution of a given assembly identity failed and attempted to resolve the assembly again in the next submission. This may lead to inconsistencies and the same ""can't convert T to T"" errors since first submission might have a missing assembly symbol and next might create a real assembly symbol for the same assembly identity. The fix is to capture both successful and failed resolution results.",Area-Compilers,6/09/2019 5:49:33 PM +00:00,17/09/2019 2:23:23 AM +00:00,
38548,Null dereference warning within local function,"The compiler generates a warning for `y.ToString()` in 16.4 but no warning in 16.3.
```C#
class Program
{
    static void F(System.Action a) { }

    static void M(string? x)
    {
        string? y = x;
        if (y == null) return;

        F(Local);
        return;

        void Local()
        {
            y.ToString();
        }
    }
}
```",Area-Compilers|Bug|New Language Feature - Nullable Reference Types,6/09/2019 5:30:17 PM +00:00,,agocke
38547,[MaybeNullWhen(false)] results in disagreement between IntelliSense and compiler,"**Version Used**: 
3.4.0-beta1-19426-03+b18d90790da95b6862def56802fa4249e4868bb4

**Steps to Reproduce**:
```C#
#nullable enable
using System.Diagnostics.CodeAnalysis;

class Program
{
    static void Main()
    {
        var d = new MyDictionary<string string>();
        d.TryGetValue(""hello"" out string? s1);
        d.TryGetValue(""hello"" out string s2);
    }
}

class MyDictionary<TKey TValue>
{
    public bool TryGetValue(TKey key [MaybeNullWhen(false)] out TKey value)
    {
        value = default!;
        return false;
    }
}
```

**Expected Behavior**:
The compiler's needs and IntelliSense match.

**Actual Behavior**:
The compiler requires a `?` on the `out` argument but IntelliSense doesn't include one:
![image](https://user-images.githubusercontent.com/2642209/64430139-99bc6800-d085-11e9-9e6a-c77ecf63be5e.png)",Area-IDE|Bug|New Language Feature - Nullable Reference Types,6/09/2019 1:06:28 PM +00:00,,
38546,Unused interpolated string (with nothing to interpolate) should produce warning similar to unused string literal,"```csharp
var x = $""Some string"";
```

**Actual Behavior**:
I think the previous code is transformed into a `String.Format` method call even if there are no `{ }` between the double quotes.

**Expected Behavior**:
It's better if the `$` is just ignored and the code is treated as

```csharp
var x = ""Some string"";
```

====

**Update:**

As pointed by @huoyaoyuan  The compiler seem to really ignore the `$` when there is nothing to interpolate. but the following two lines behave differently for warnings:

```csharp
void Main()
{
	var x1 = ""abc""; // Warning: CS0219
	var x2 = $""abc""; // No-warnings.
}
```",Area-Compilers|Concept-Design Debt|help wanted,6/09/2019 1:04:45 PM +00:00,,
38545,"Fix and enable VSTHRD100 ""Avoid async void methods""",moving to new VS SDK introduced new warning VSTHRD100 abd VSSDK006 which is suppressed for now. @sharwell  want to enable those.,Area-IDE|Concept-Continuous Improvement|help wanted,6/09/2019 11:47:32 AM +00:00,,
38544,Fix incomplete attribute causing exc. in IsOnHeaderXXX methods #38502,"",Area-IDE,6/09/2019 8:46:45 AM +00:00,6/09/2019 7:43:14 PM +00:00,
